id,male,age,marital,education,balance,housing,treatment,donation
30575,0,45,divorced,secondary,0,no,0,235.9
30576,1,30,married,secondary,-99,yes,1,246.4
30577,0,45,married,primary,1291,yes,0,238.9
30578,0,36,married,tertiary,60,no,0,200.8
30579,1,30,married,secondary,122,no,1,268.4
30580,0,50,married,secondary,-568,yes,1,278.7
30581,1,31,married,secondary,1062,yes,1,255.5
30582,0,30,single,secondary,447,no,1,206.7
30583,0,32,married,secondary,950,yes,0,227.7
30584,0,42,divorced,secondary,348,yes,1,225.2
30585,0,32,married,secondary,132,no,1,181.2
30586,0,54,married,secondary,1157,yes,0,279.3
30587,0,46,divorced,secondary,5,yes,0,205.2
30588,0,60,divorced,primary,493,yes,0,285.7
30589,0,19,single,secondary,1903,no,0,128
30590,0,33,divorced,secondary,2411,yes,1,262.3
30591,1,41,married,tertiary,0,no,0,274.4
30592,1,29,married,secondary,200,no,1,243.4
30593,0,61,single,unknown,4629,no,1,350.1
30594,0,33,married,secondary,-163,yes,0,214.8
30595,1,37,single,secondary,21,yes,0,236.6
30596,1,42,married,tertiary,-411,yes,1,278.3
30597,0,39,married,secondary,1072,no,0,222.8
30598,1,27,married,secondary,0,yes,0,184.9
30599,1,53,divorced,secondary,0,no,1,332
30600,0,30,single,tertiary,34,yes,0,186.5
30601,0,41,married,primary,5310,yes,1,235.9
30602,1,57,single,tertiary,7813,no,1,278.4
30603,0,33,single,tertiary,1410,no,0,207.4
30604,1,27,single,primary,235,yes,0,203.7
30605,1,44,divorced,secondary,2403,yes,1,318.3
30606,0,45,single,secondary,-552,no,0,240.1
30607,1,35,married,secondary,2189,yes,0,233.4
30608,0,55,single,tertiary,383,yes,1,311.7
30609,1,34,married,secondary,322,yes,0,227.3
30610,1,42,married,secondary,0,no,1,270.6
30611,0,57,single,secondary,295,yes,0,288.6
30612,0,41,single,secondary,-256,yes,1,290.7
30613,0,49,married,primary,1672,no,1,273.6
30614,1,50,married,tertiary,-84,yes,1,329.9
30615,0,31,single,secondary,1626,yes,1,193.3
30616,1,51,single,unknown,297,yes,1,291.1
30617,1,46,married,primary,174,no,1,311.4
30618,1,27,single,secondary,268,no,1,210.5
30619,1,28,married,primary,2788,yes,1,212.1
30620,1,47,married,tertiary,2408,no,0,270.4
30621,1,31,single,primary,0,no,1,267.7
30622,0,33,married,secondary,-346,yes,1,221.6
30623,0,36,married,secondary,300,no,0,234.2
30624,1,38,married,primary,1327,yes,1,247.4
30625,1,71,married,tertiary,383,no,1,361.4
30626,0,56,divorced,secondary,1580,no,0,284.5
30627,0,28,single,secondary,16,no,1,227.4
30628,0,59,divorced,secondary,195,yes,1,316.3
30629,1,43,married,secondary,738,yes,0,279.5
30630,0,26,married,secondary,2469,yes,0,124.1
30631,0,39,married,primary,3705,no,0,187
30632,0,58,married,secondary,11,no,0,266.1
30633,1,57,married,primary,195,yes,0,276.5
30634,0,41,married,tertiary,771,yes,1,255.9
30635,0,40,married,secondary,1012,no,0,208
30636,0,57,married,secondary,169,no,0,275.7
30637,1,37,divorced,secondary,414,yes,1,254
30638,1,69,married,tertiary,2144,no,1,395.6
30639,1,46,divorced,primary,538,no,1,271.1
30640,0,78,single,secondary,8304,yes,0,319.6
30641,1,31,married,secondary,3242,no,0,177.9
30642,0,40,married,secondary,6767,yes,1,239.7
30643,1,34,married,secondary,15,no,1,268.8
30644,0,44,married,unknown,415,no,0,214.3
30645,0,51,single,tertiary,1315,no,1,247.4
30646,1,59,married,primary,351,no,0,307.9
30647,1,39,married,tertiary,209,no,1,282.5
30648,0,45,married,secondary,118,yes,0,246.9
30649,1,43,single,secondary,34,no,1,248.4
30650,1,53,single,secondary,483,no,1,341.3
30651,0,59,married,primary,0,yes,1,349.6
30652,0,50,single,secondary,981,no,0,207.5
30653,0,37,married,secondary,685,no,0,237.3
30654,1,60,single,primary,65,yes,1,328.9
30655,0,54,married,primary,4503,yes,0,270.2
30656,1,42,married,secondary,179,yes,1,324.1
30657,0,29,married,tertiary,1034,no,0,176.6
30658,1,32,married,tertiary,357,no,0,196.5
30659,0,45,married,tertiary,-459,yes,1,265.4
30660,0,27,single,tertiary,3733,yes,0,209.2
30661,0,56,married,tertiary,334,yes,0,289.9
30662,1,47,divorced,secondary,66,no,1,260.6
30663,1,30,single,tertiary,329,yes,1,228.5
30664,1,41,married,tertiary,231,no,0,236.6
30665,1,32,married,tertiary,4761,no,0,214.5
30666,1,29,single,secondary,113,no,0,222.8
30667,0,41,divorced,primary,757,no,0,251.8
30668,0,55,married,primary,8894,no,1,302.4
30669,1,37,married,tertiary,4089,no,1,272.6
30670,1,46,married,secondary,1322,yes,1,303.8
30671,0,26,single,secondary,255,no,1,212.8
30672,1,29,single,secondary,770,no,0,215
30673,0,46,married,tertiary,1008,no,1,317.1
30674,1,46,married,secondary,781,yes,0,261.6
30675,1,53,single,unknown,0,yes,0,305.9
30676,0,37,married,unknown,41,no,0,232.1
30677,0,34,single,secondary,347,yes,1,235.6
30678,0,56,married,primary,-1,no,1,313.2
30679,1,34,married,secondary,250,no,0,249.4
30680,1,58,married,secondary,425,no,0,294.7
30681,1,42,married,tertiary,603,yes,0,232.1
30682,1,36,married,tertiary,6,no,1,276.6
30683,0,55,single,secondary,1178,no,1,271.7
30684,1,29,single,unknown,2485,no,1,254.1
30685,0,26,single,tertiary,211,no,0,142.5
30686,1,49,divorced,secondary,3250,no,0,256.5
30687,0,34,married,tertiary,37,yes,1,263.1
30688,0,49,married,secondary,769,no,0,229.7
30689,1,43,divorced,tertiary,1273,yes,1,305.2
30690,1,49,married,tertiary,92,yes,1,310
30691,1,75,married,secondary,3771,no,1,365
30692,0,48,married,tertiary,306,no,0,242.7
30693,0,66,married,tertiary,10177,no,0,327.5
30694,1,56,married,secondary,784,yes,1,304.1
30695,0,33,married,secondary,353,yes,1,240.2
30696,0,70,divorced,secondary,616,no,1,358.7
30697,0,24,single,secondary,-46,yes,0,143.6
30698,0,28,single,tertiary,0,no,0,184.3
30699,0,44,married,tertiary,3762,no,1,256.1
30700,0,58,married,secondary,1407,no,1,330.4
30701,1,55,single,primary,-966,yes,1,292
30702,0,72,married,secondary,19,no,0,312.9
30703,0,30,single,tertiary,-218,yes,1,215.7
30704,1,57,married,primary,0,no,1,313
30705,1,40,married,secondary,0,yes,0,255.9
30706,0,34,married,secondary,613,yes,1,230.3
30707,1,38,married,tertiary,12877,no,0,258.1
30708,0,41,single,secondary,-256,no,0,206.1
30709,1,66,single,primary,426,no,0,363.5
30710,0,34,divorced,tertiary,-402,no,1,255.8
30711,0,38,divorced,tertiary,3,no,0,212.4
30712,0,33,single,primary,26965,no,1,245.3
30713,1,36,married,tertiary,1477,no,0,220.7
30714,1,67,married,unknown,696,no,1,366.8
30715,1,36,single,tertiary,339,yes,1,261.1
30716,1,28,single,tertiary,1351,yes,1,215.8
30717,1,36,married,secondary,472,yes,1,249.9
30718,0,38,married,secondary,-278,yes,0,230.9
30719,0,35,divorced,secondary,1792,yes,1,255.5
30720,1,35,married,tertiary,188,yes,0,227.5
30721,0,27,married,tertiary,486,yes,1,199.7
30722,1,22,single,unknown,137,no,1,226.4
30723,1,32,married,secondary,4,yes,1,240.9
30724,1,46,divorced,secondary,3455,yes,1,297.7
30725,1,32,divorced,tertiary,280,no,1,222.6
30726,1,50,married,primary,341,yes,0,262.7
30727,0,28,single,secondary,227,yes,1,210.1
30728,1,52,married,secondary,395,no,1,317.1
30729,1,54,married,secondary,89,yes,1,346.3
30730,0,34,divorced,secondary,0,yes,0,201.9
30731,1,36,married,secondary,191,yes,1,293.9
30732,0,33,married,primary,511,yes,1,225.6
30733,1,36,married,tertiary,1477,yes,1,266.1
30734,1,33,married,tertiary,4,no,0,224.8
30735,1,37,married,unknown,3576,yes,1,266.9
30736,0,28,single,secondary,775,no,0,186.6
30737,0,26,married,primary,484,yes,1,203.6
30738,1,37,married,secondary,1314,yes,1,285.3
30739,1,46,married,tertiary,242,yes,1,283.2
30740,0,27,single,secondary,54,yes,0,201.6
30741,1,51,married,secondary,463,yes,1,275.4
30742,0,80,married,primary,8556,no,0,353.9
30743,1,37,married,tertiary,0,yes,1,242.3
30744,1,19,single,secondary,6,no,1,134.5
30745,1,46,married,primary,1291,yes,1,305.3
30746,0,40,married,secondary,4795,yes,1,244.3
30747,1,45,married,unknown,5450,yes,0,282.8
30748,0,55,divorced,secondary,14,yes,1,339.6
30749,1,36,married,secondary,1587,yes,0,206.3
30750,0,31,married,secondary,0,yes,0,163.1
30751,0,41,married,tertiary,176,yes,0,233.1
30752,1,60,single,secondary,598,yes,1,347
30753,0,29,single,tertiary,828,yes,0,172.2
30754,1,42,married,secondary,-246,no,1,272.6
30755,0,41,single,secondary,231,yes,0,225.9
30756,0,43,married,secondary,1335,yes,1,260.8
30757,1,32,married,primary,286,yes,1,238.4
30758,0,50,married,unknown,51,yes,1,280.3
30759,0,40,married,tertiary,1217,yes,1,240.3
30760,0,35,married,secondary,819,yes,0,188.4
30761,1,45,married,primary,44,no,1,276.3
30762,1,51,divorced,tertiary,2370,no,1,314
30763,1,59,divorced,secondary,92,yes,1,311.4
30764,1,36,single,secondary,760,no,0,242.1
30765,0,58,married,secondary,116,no,1,319.3
30766,1,52,divorced,primary,-28,yes,0,269
30767,1,51,married,secondary,397,yes,1,308
30768,1,46,single,secondary,1790,yes,1,303.3
30769,1,42,single,tertiary,753,yes,0,243.1
30770,0,41,married,tertiary,72,yes,0,247
30771,0,29,single,unknown,452,yes,0,176.3
30772,1,45,single,secondary,-149,yes,1,276.8
30773,1,42,married,secondary,292,yes,1,274.3
30774,1,38,married,secondary,3732,yes,1,274
30775,1,48,married,secondary,1355,yes,1,315.4
30776,0,41,married,tertiary,251,yes,0,213.4
30777,0,29,single,tertiary,828,yes,0,152.3
30778,1,32,married,secondary,300,yes,0,220.7
30779,0,32,married,primary,642,no,1,229.4
30780,0,32,single,secondary,1649,yes,0,207.2
30781,0,34,married,tertiary,2892,no,1,236.3
30782,0,38,married,secondary,279,yes,0,193.1
30783,1,53,married,secondary,6095,no,1,301.1
30784,1,53,single,secondary,-118,yes,1,360.9
30785,0,50,single,tertiary,-470,no,0,256.5
30786,1,35,divorced,secondary,487,yes,1,277.9
30787,1,35,single,secondary,450,yes,1,232.6
30788,0,53,married,primary,27,no,0,275.2
30789,0,45,married,secondary,1477,yes,0,256.3
30790,0,27,single,tertiary,3196,no,0,170.1
30791,0,26,single,secondary,209,yes,1,252.4
30792,1,53,married,tertiary,2627,yes,0,265
30793,0,30,single,secondary,75,yes,1,222
30794,1,51,married,secondary,34,yes,0,274.9
30795,1,46,single,tertiary,593,yes,1,280.6
30796,1,27,single,secondary,842,yes,0,191.9
30797,0,34,divorced,tertiary,0,yes,1,244.9
30798,0,53,married,secondary,665,yes,1,296.3
30799,1,51,married,primary,30,yes,0,275.6
30800,0,50,married,secondary,421,no,0,240.8
30801,1,39,divorced,secondary,687,yes,0,223.4
30802,1,52,married,primary,-110,no,1,289.6
30803,1,33,married,secondary,661,yes,1,299.1
30804,1,42,married,primary,-679,yes,0,226
30805,1,48,married,tertiary,363,yes,1,285.6
30806,0,51,married,secondary,117,no,0,228.6
30807,1,35,married,secondary,0,yes,0,232.5
30808,0,28,single,secondary,229,yes,0,184.1
30809,0,29,single,secondary,950,yes,1,179.9
30810,0,40,married,secondary,0,no,1,257.5
30811,1,29,single,tertiary,33,no,1,253.4
30812,1,36,married,secondary,-302,yes,1,213.4
30813,1,33,divorced,secondary,1268,yes,1,261.3
30814,1,34,married,secondary,250,yes,0,217.5
30815,0,35,married,tertiary,0,no,0,221.8
30816,0,48,single,tertiary,440,no,0,271.1
30817,1,30,single,tertiary,424,no,1,244.9
30818,0,31,married,secondary,1545,yes,1,220.6
30819,0,48,married,secondary,292,yes,0,225.4
30820,1,58,divorced,tertiary,2,yes,1,347.6
30821,0,46,married,tertiary,1148,yes,1,271.7
30822,0,31,married,secondary,1545,yes,1,216.2
30823,1,39,married,tertiary,14,yes,1,269.2
30824,1,32,married,secondary,-33,yes,0,216.5
30825,1,27,single,secondary,376,yes,1,257.9
30826,0,52,married,tertiary,0,yes,0,245.5
30827,1,40,married,secondary,1451,yes,1,281.3
30828,0,53,married,primary,306,no,1,300.9
30829,1,56,married,tertiary,442,no,1,345.5
30830,0,66,single,primary,206,no,0,292.6
30831,1,54,married,unknown,5920,yes,1,369.7
30832,0,42,single,tertiary,782,no,1,253.6
30833,0,33,single,tertiary,0,no,0,221.6
30834,0,50,married,secondary,-568,yes,1,295.3
30835,1,30,married,tertiary,569,no,0,201.9
30836,1,54,married,secondary,3671,no,0,285
30837,0,42,married,tertiary,251,no,1,255.1
30838,0,35,married,tertiary,32,yes,0,138.7
30839,0,39,divorced,tertiary,649,no,1,292.6
30840,1,42,single,secondary,30,yes,1,283.8
30841,1,30,single,secondary,79,yes,0,216.9
30842,0,28,single,secondary,227,yes,0,170.5
30843,0,36,married,secondary,-129,yes,1,214.8
30844,1,44,single,secondary,33,yes,1,309.6
30845,0,55,married,secondary,989,yes,0,285.8
30846,0,43,single,tertiary,146,no,0,197.5
30847,1,35,divorced,unknown,4384,yes,1,267.7
30848,1,35,single,secondary,2,no,1,270.7
30849,0,50,married,primary,2142,yes,1,244.6
30850,1,32,single,secondary,2881,no,1,282.1
30851,0,43,divorced,tertiary,36,yes,1,264.4
30852,0,50,divorced,tertiary,907,yes,1,278.3
30853,1,25,single,secondary,505,yes,0,236.8
30854,0,34,married,secondary,61,yes,0,205.6
30855,0,44,married,secondary,2319,yes,1,244.3
30856,1,41,married,secondary,2125,no,0,242.6
30857,0,42,married,primary,0,yes,1,290.6
30858,0,51,married,primary,5050,no,0,248
30859,1,44,divorced,primary,10,yes,1,274
30860,1,48,married,unknown,0,yes,0,265.3
30861,1,34,married,tertiary,0,yes,1,264.2
30862,0,40,divorced,tertiary,4335,yes,0,225.5
30863,1,45,divorced,secondary,586,yes,0,258.4
30864,1,54,married,tertiary,2819,yes,0,274.6
30865,1,54,married,primary,22,yes,0,288.9
30866,0,44,married,primary,887,yes,1,279.3
30867,1,37,married,primary,37,no,1,244.5
30868,0,30,single,tertiary,2,yes,1,218.4
30869,0,50,married,secondary,2320,yes,1,280.9
30870,0,35,single,unknown,1534,no,0,205
30871,0,37,divorced,secondary,48,no,0,222.4
30872,0,47,married,secondary,57,yes,0,242.3
30873,1,36,married,secondary,1587,yes,1,277.7
30874,1,53,single,secondary,65,no,1,362.8
30875,1,39,married,secondary,260,yes,1,238.5
30876,1,50,married,tertiary,4374,no,1,301.7
30877,1,43,married,secondary,130,yes,1,296.1
30878,1,58,married,secondary,610,yes,1,310.3
30879,0,45,married,tertiary,-459,yes,0,241
30880,1,30,married,secondary,0,yes,0,208.2
30881,1,32,divorced,secondary,1097,yes,1,276.2
30882,1,37,single,secondary,20453,yes,1,325.8
30883,1,34,married,tertiary,197,no,0,222.9
30884,1,59,single,secondary,0,no,0,310.1
30885,1,54,married,secondary,2059,no,1,321
30886,1,47,divorced,primary,265,yes,1,299.8
30887,1,46,single,secondary,834,yes,1,310.6
30888,0,30,married,secondary,673,yes,0,178.9
30889,1,51,single,tertiary,4,no,1,319.7
30890,1,60,married,primary,0,no,0,321.4
30891,1,55,married,primary,150,no,1,329.3
30892,0,54,married,secondary,0,no,1,347.9
30893,1,33,single,tertiary,71,no,0,213.6
30894,1,25,married,tertiary,543,yes,1,241.4
30895,1,54,divorced,primary,1691,yes,1,329.9
30896,1,32,single,secondary,2881,no,1,263.2
30897,0,33,married,tertiary,483,no,1,230.3
30898,1,39,single,tertiary,0,no,1,298.3
30899,0,39,married,secondary,9121,yes,1,272.6
30900,1,45,single,tertiary,265,no,1,302.2
30901,0,35,married,secondary,0,no,1,257.9
30902,0,27,single,tertiary,5291,no,0,164.9
30903,0,50,married,secondary,1412,yes,0,259.1
30904,0,34,single,secondary,1076,yes,0,157.9
30905,1,60,married,unknown,1088,no,1,370.5
30906,0,40,married,tertiary,1041,no,0,192.9
30907,0,38,married,tertiary,7124,no,0,224.4
30908,0,40,married,tertiary,89,yes,0,228.9
30909,0,57,single,secondary,139,yes,0,296.6
30910,0,57,married,secondary,139,no,0,239.2
30911,1,39,divorced,secondary,83,no,0,217.9
30912,1,29,married,secondary,125,no,0,213.5
30913,1,51,married,secondary,1415,yes,1,319.4
30914,1,40,married,secondary,169,yes,1,254.2
30915,0,43,married,secondary,59,no,0,221.8
30916,1,49,married,primary,169,yes,1,284.5
30917,0,60,married,tertiary,1801,no,0,306.9
30918,1,32,single,primary,92,yes,1,196.5
30919,1,54,divorced,secondary,641,yes,1,328.6
30920,0,54,married,tertiary,8295,no,0,252.5
30921,0,30,married,secondary,518,yes,1,228.6
30922,1,55,divorced,tertiary,236,no,1,285.8
30923,0,41,married,secondary,0,no,1,212.9
30924,1,49,married,secondary,1122,no,0,262.5
30925,0,53,divorced,secondary,-905,yes,0,233.6
30926,1,54,married,primary,22,yes,1,327.9
30927,1,26,single,secondary,-162,no,0,207.1
30928,0,30,married,tertiary,101,no,0,205.9
30929,1,57,married,secondary,107,no,1,331.3
30930,1,48,single,unknown,428,yes,0,276.8
30931,1,31,divorced,secondary,-94,yes,1,234.9
30932,1,27,single,secondary,261,no,1,222.8
30933,1,55,married,secondary,2749,yes,0,273.4
30934,1,49,married,unknown,1430,no,1,313.3
30935,1,38,divorced,secondary,889,yes,1,252.6
30936,0,31,married,primary,352,yes,0,170.1
30937,1,44,single,secondary,4232,no,0,224.8
30938,1,59,divorced,secondary,0,yes,0,267.5
30939,0,49,married,secondary,8545,yes,0,246.1
30940,1,33,married,tertiary,4,no,1,251.6
30941,0,57,married,secondary,169,yes,1,318.5
30942,1,32,married,secondary,300,no,1,270.1
30943,1,34,divorced,tertiary,473,yes,1,264.6
30944,0,35,married,secondary,0,no,1,259.1
30945,0,55,married,secondary,139,no,1,285.2
30946,1,58,married,secondary,0,no,0,305.2
30947,0,58,married,unknown,2038,no,0,278
30948,0,58,married,secondary,409,no,1,348.9
30949,1,39,married,secondary,607,yes,0,235.7
30950,0,48,married,unknown,1784,no,0,247.8
30951,0,40,single,secondary,2378,yes,1,233.6
30952,1,51,married,primary,30,yes,1,299.5
30953,0,43,single,tertiary,146,no,0,256.2
30954,1,45,married,unknown,2033,no,1,279.1
30955,1,50,married,primary,12519,yes,1,333
30956,1,49,married,tertiary,523,yes,1,303.6
30957,1,51,married,primary,1466,yes,1,338.7
30958,0,58,married,secondary,1142,yes,1,288.1
30959,1,26,single,secondary,261,yes,1,266
30960,0,44,divorced,secondary,221,no,1,280.7
30961,1,34,married,tertiary,3050,no,1,281.1
30962,0,53,married,unknown,1343,yes,0,251.2
30963,0,30,married,tertiary,877,yes,1,225.7
30964,1,70,married,secondary,616,no,1,363.9
30965,0,41,married,primary,389,no,1,274.6
30966,0,54,married,secondary,1291,yes,0,291.6
30967,1,38,married,secondary,868,no,1,245.4
30968,1,30,single,secondary,638,yes,1,264.3
30969,1,26,single,secondary,321,no,1,235.2
30970,0,30,married,tertiary,0,yes,0,181.7
30971,1,27,single,secondary,671,yes,1,256.1
30972,1,43,married,unknown,-715,yes,1,301.3
30973,1,36,married,tertiary,340,no,1,287.9
30974,0,34,married,primary,-12,yes,0,192.8
30975,1,33,divorced,secondary,0,yes,1,231.9
30976,1,39,married,secondary,31,yes,0,262.2
30977,1,55,single,tertiary,4809,yes,1,302.5
30978,0,31,married,tertiary,2603,no,0,206.3
30979,0,44,married,unknown,3485,no,1,277.2
30980,1,48,married,primary,0,no,1,301.9
30981,1,32,divorced,tertiary,280,no,1,224.9
30982,1,27,married,secondary,-1202,yes,0,200.6
30983,0,30,single,tertiary,236,no,0,169.7
30984,1,36,married,tertiary,0,no,1,258.2
30985,1,55,married,tertiary,236,no,0,312.7
30986,1,32,divorced,tertiary,267,no,1,271.3
30987,0,46,married,secondary,123,no,1,295.3
30988,1,39,married,tertiary,399,yes,0,285.1
30989,1,34,divorced,secondary,0,no,1,266.7
30990,1,49,married,secondary,-97,yes,0,278.7
30991,1,41,divorced,secondary,2195,yes,0,278.5
30992,1,50,divorced,unknown,0,yes,0,273.5
30993,1,39,married,tertiary,278,no,1,284.5
30994,0,33,single,tertiary,3170,no,1,234.2
30995,1,45,married,tertiary,473,yes,0,217.4
30996,0,34,married,secondary,396,yes,1,241
30997,1,33,married,secondary,0,no,1,254.4
30998,1,49,married,primary,937,yes,1,320.1
30999,0,58,married,secondary,35,no,1,297.1
31000,1,75,married,secondary,3771,no,1,378.8
31001,0,33,married,secondary,2,yes,1,236.8
31002,1,37,married,secondary,103,no,0,245.3
31003,0,52,single,tertiary,2227,no,0,271
31004,0,49,divorced,tertiary,39,yes,1,265.5
31005,1,32,married,tertiary,4761,no,0,214.4
